date	time	group	subject	build	blocknum	trialnum	blockcode	trialcode	pretrialpause	posttrialpause	windowcenter	trialduration	trialtimeout	blocktimeout	response	correct	latency	inwindow	stimulusnumber1	stimulusitem1	stimulusvpos1	stimulushpos1	stimulusonset1	stimulusnumber2	stimulusitem2	stimulusvpos2	stimulushpos2	stimulusonset2
081216	13:31:56	1	1	4.0.7.0	17	28	3IAT_BL	negative	200	200	0	0	0	0	33	1	45	0	2	Evil	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	17	29	3IAT_BL	BAYleft2	200	200	0	0	0	0	36	0	28	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	33
081216	13:31:56	1	1	4.0.7.0	17	30	3IAT_BL	positive	200	200	0	0	0	0	33	0	3	0	1	Wonderful	50pct	50pct	0	1	X	50pct	50pct	33
081216	13:31:56	1	1	4.0.7.0	17	31	3IAT_BL	negative	200	200	0	0	0	0	33	1	66	0	3	Failure	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	17	32	3IAT_BL	LOKright1	200	200	0	0	0	0	33	0	128	0	1	LOKANTA	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	17	33	3IAT_BL	LOKright7	200	200	0	0	0	0	33	0	83	0	1	LOKANTA	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	18	1	4IAT_BL	wait	0	0	0	0	0	0	0	0	3000	0	1		50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	2	4IAT_BL	positive	200	200	0	0	0	0	33	0	85	0	5	Success	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	18	3	4IAT_BL	BAYleft4	200	200	0	0	0	0	33	1	113	0	1	Bayram	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	4	4IAT_BL	negative	200	200	0	0	0	0	33	1	149	0	2	Evil	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	5	4IAT_BL	LOKright8	200	200	0	0	0	0	33	0	87	0	1	Lokanta	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	18	6	4IAT_BL	BAYleft3	200	200	0	0	0	0	33	1	91	0	1	BAYRAM	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	7	4IAT_BL	LOKright3	200	200	0	0	0	0	33	0	112	0	1	LOKANTA	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	18	8	4IAT_BL	negative	200	200	0	0	0	0	33	1	155	0	1	Agony	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	9	4IAT_BL	BAYleft6	200	200	0	0	0	0	36	0	29	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	33
081216	13:31:56	1	1	4.0.7.0	18	10	4IAT_BL	positive	200	200	0	0	0	0	33	0	44	0	2	Beautiful	50pct	50pct	0	1	X	50pct	50pct	50
081216	13:31:56	1	1	4.0.7.0	18	11	4IAT_BL	BAYleft8	200	200	0	0	0	0	33	1	98	0	1	Bayram	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	12	4IAT_BL	positive	200	200	0	0	0	0	33	0	135	0	3	Glorious	50pct	50pct	0	1	X	50pct	50pct	150
081216	13:31:56	1	1	4.0.7.0	18	13	4IAT_BL	LOKright6	200	200	0	0	0	0	33	0	105	0	1	Lokanta	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	18	14	4IAT_BL	negative	200	200	0	0	0	0	33	1	108	0	4	Sadness	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	15	4IAT_BL	LOKright7	200	200	0	0	0	0	36	1	9	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	16	4IAT_BL	negative	200	200	0	0	0	0	33	1	57	0	5	Unpleasant	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	17	4IAT_BL	LOKright1	200	200	0	0	0	0	33	0	111	0	1	LOKANTA	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	18	18	4IAT_BL	positive	200	200	0	0	0	0	33	0	154	0	4	Marvelous	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	18	19	4IAT_BL	negative	200	200	0	0	0	0	33	1	100	0	3	Failure	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	20	4IAT_BL	negative	200	200	0	0	0	0	33	1	72	0	1	Agony	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	21	4IAT_BL	BAYleft1	200	200	0	0	0	0	33	1	101	0	1	BAYRAM	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	22	4IAT_BL	negative	200	200	0	0	0	0	33	1	121	0	5	Unpleasant	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	23	4IAT_BL	positive	200	200	0	0	0	0	33	0	117	0	4	Marvelous	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	18	24	4IAT_BL	positive	200	200	0	0	0	0	33	0	120	0	1	Wonderful	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	18	25	4IAT_BL	negative	200	200	0	0	0	0	33	1	106	0	4	Sadness	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	26	4IAT_BL	LOKright5	200	200	0	0	0	0	33	0	150	0	1	LOKANTA	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	18	27	4IAT_BL	BAYleft5	200	200	0	0	0	0	33	1	80	0	1	BAYRAM	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	28	4IAT_BL	BAYleft7	200	200	0	0	0	0	36	0	5	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	33
081216	13:31:56	1	1	4.0.7.0	18	29	4IAT_BL	positive	200	200	0	0	0	0	36	1	53	0	3	Glorious	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	30	4IAT_BL	positive	200	200	0	0	0	0	33	0	59	0	2	Beautiful	50pct	50pct	0	1	X	50pct	50pct	66
081216	13:31:56	1	1	4.0.7.0	18	31	4IAT_BL	LOKright4	200	200	0	0	0	0	33	0	80	0	1	Lokanta	50pct	50pct	0	1	X	50pct	50pct	83
081216	13:31:56	1	1	4.0.7.0	18	32	4IAT_BL	BAYleft2	200	200	0	0	0	0	33	1	92	0	1	Bayram	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	18	33	4IAT_BL	LOKright2	200	200	0	0	0	0	33	0	89	0	1	Lokanta	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	19	1	5IAT_BL	wait	0	0	0	0	0	0	0	0	3000	0	1		50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	2	5IAT_BL	BAYright7	200	200	0	0	0	0	33	0	385	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	400
081216	13:31:56	1	1	4.0.7.0	19	3	5IAT_BL	LOKleft5	200	200	0	0	0	0	33	1	177	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	4	5IAT_BL	BAYright5	200	200	0	0	0	0	33	0	98	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	19	5	5IAT_BL	BAYright6	200	200	0	0	0	0	33	0	78	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	83
081216	13:31:56	1	1	4.0.7.0	19	6	5IAT_BL	BAYright3	200	200	0	0	0	0	33	0	90	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	19	7	5IAT_BL	LOKleft1	200	200	0	0	0	0	33	1	78	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	8	5IAT_BL	LOKleft7	200	200	0	0	0	0	33	1	92	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	9	5IAT_BL	BAYright4	200	200	0	0	0	0	33	0	105	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	19	10	5IAT_BL	LOKleft3	200	200	0	0	0	0	33	1	100	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	11	5IAT_BL	LOKleft2	200	200	0	0	0	0	33	1	144	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	12	5IAT_BL	BAYright1	200	200	0	0	0	0	33	0	107	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	19	13	5IAT_BL	BAYright2	200	200	0	0	0	0	33	0	134	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	150
081216	13:31:56	1	1	4.0.7.0	19	14	5IAT_BL	LOKleft8	200	200	0	0	0	0	33	1	56	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	15	5IAT_BL	LOKleft6	200	200	0	0	0	0	33	1	135	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	16	5IAT_BL	LOKleft4	200	200	0	0	0	0	33	1	81	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	19	17	5IAT_BL	BAYright8	200	200	0	0	0	0	33	0	103	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	20	1	6IAT_BL	wait	0	0	0	0	0	0	0	0	3000	0	1		50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	2	6IAT_BL	positive	200	200	0	0	0	0	33	0	118	0	5	Success	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	20	3	6IAT_BL	BAYright5	200	200	0	0	0	0	33	0	128	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	20	4	6IAT_BL	positive	200	200	0	0	0	0	33	0	91	0	5	Success	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	20	5	6IAT_BL	negative	200	200	0	0	0	0	33	1	127	0	2	Evil	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	6	6IAT_BL	negative	200	200	0	0	0	0	33	1	147	0	3	Failure	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	7	6IAT_BL	negative	200	200	0	0	0	0	33	1	101	0	5	Unpleasant	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	8	6IAT_BL	BAYright4	200	200	0	0	0	0	33	0	89	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	20	9	6IAT_BL	negative	200	200	0	0	0	0	33	1	102	0	1	Agony	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	10	6IAT_BL	LOKleft5	200	200	0	0	0	0	33	1	162	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	11	6IAT_BL	BAYright8	200	200	0	0	0	0	33	0	124	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	20	12	6IAT_BL	positive	200	200	0	0	0	0	33	0	102	0	2	Beautiful	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	20	13	6IAT_BL	negative	200	200	0	0	0	0	33	1	130	0	2	Evil	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	14	6IAT_BL	LOKleft4	200	200	0	0	0	0	33	1	141	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	15	6IAT_BL	BAYright1	200	200	0	0	0	0	33	0	152	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	20	16	6IAT_BL	positive	200	200	0	0	0	0	33	0	105	0	3	Glorious	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	20	17	6IAT_BL	LOKleft3	200	200	0	0	0	0	33	1	205	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	18	6IAT_BL	negative	200	200	0	0	0	0	33	1	197	0	4	Sadness	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	19	6IAT_BL	BAYright7	200	200	0	0	0	0	33	0	197	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	200
081216	13:31:56	1	1	4.0.7.0	20	20	6IAT_BL	positive	200	200	0	0	0	0	33	0	197	0	1	Wonderful	50pct	50pct	0	1	X	50pct	50pct	200
081216	13:31:56	1	1	4.0.7.0	20	21	6IAT_BL	LOKleft2	200	200	0	0	0	0	33	1	156	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	22	6IAT_BL	negative	200	200	0	0	0	0	33	1	206	0	5	Unpleasant	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	23	6IAT_BL	BAYright3	200	200	0	0	0	0	33	0	182	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	183
081216	13:31:56	1	1	4.0.7.0	20	24	6IAT_BL	positive	200	200	0	0	0	0	33	0	158	0	4	Marvelous	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	20	25	6IAT_BL	LOKleft7	200	200	0	0	0	0	33	1	159	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	26	6IAT_BL	LOKleft8	200	200	0	0	0	0	33	1	177	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	27	6IAT_BL	LOKleft1	200	200	0	0	0	0	33	1	187	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	28	6IAT_BL	BAYright2	200	200	0	0	0	0	33	0	187	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	200
081216	13:31:56	1	1	4.0.7.0	20	29	6IAT_BL	BAYright6	200	200	0	0	0	0	33	0	219	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	233
081216	13:31:56	1	1	4.0.7.0	20	30	6IAT_BL	positive	200	200	0	0	0	0	36	1	114	0	5	Success	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	20	31	6IAT_BL	negative	200	200	0	0	0	0	36	0	62	0	4	Sadness	50pct	50pct	0	1	X	50pct	50pct	66
081216	13:31:56	1	1	4.0.7.0	20	32	6IAT_BL	LOKleft6	200	200	0	0	0	0	36	0	20	0	1	Lokanta	50pct	50pct	0	1	X	50pct	50pct	33
081216	13:31:56	1	1	4.0.7.0	20	33	6IAT_BL	positive	200	200	0	0	0	0	33	0	35	0	1	Wonderful	50pct	50pct	0	1	X	50pct	50pct	50
081216	13:31:56	1	1	4.0.7.0	21	1	7IAT_BL	wait	0	0	0	0	0	0	0	0	3000	0	1		50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	2	7IAT_BL	BAYright8	200	200	0	0	0	0	36	1	13	0	1	Bayram	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	3	7IAT_BL	negative	200	200	0	0	0	0	33	1	173	0	1	Agony	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	4	7IAT_BL	LOKleft3	200	200	0	0	0	0	33	1	150	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	5	7IAT_BL	negative	200	200	0	0	0	0	33	1	88	0	3	Failure	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	6	7IAT_BL	LOKleft7	200	200	0	0	0	0	33	1	133	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	7	7IAT_BL	negative	200	200	0	0	0	0	33	1	128	0	2	Evil	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	8	7IAT_BL	LOKleft5	200	200	0	0	0	0	33	1	123	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	9	7IAT_BL	positive	200	200	0	0	0	0	33	0	135	0	3	Glorious	50pct	50pct	0	1	X	50pct	50pct	150
081216	13:31:56	1	1	4.0.7.0	21	10	7IAT_BL	BAYright1	200	200	0	0	0	0	33	0	81	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	83
081216	13:31:56	1	1	4.0.7.0	21	11	7IAT_BL	LOKleft6	200	200	0	0	0	0	33	1	45	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	12	7IAT_BL	positive	200	200	0	0	0	0	33	0	116	0	4	Marvelous	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	21	13	7IAT_BL	positive	200	200	0	0	0	0	33	0	119	0	2	Beautiful	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	21	14	7IAT_BL	LOKleft1	200	200	0	0	0	0	33	1	89	0	1	LOKANTA	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	15	7IAT_BL	negative	200	200	0	0	0	0	33	1	126	0	4	Sadness	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	16	7IAT_BL	BAYright7	200	200	0	0	0	0	33	0	89	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	21	17	7IAT_BL	BAYright4	200	200	0	0	0	0	33	0	78	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	83
081216	13:31:56	1	1	4.0.7.0	21	18	7IAT_BL	negative	200	200	0	0	0	0	33	1	130	0	2	Evil	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	19	7IAT_BL	LOKleft2	200	200	0	0	0	0	33	1	102	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	20	7IAT_BL	BAYright3	200	200	0	0	0	0	33	0	98	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	100
081216	13:31:56	1	1	4.0.7.0	21	21	7IAT_BL	negative	200	200	0	0	0	0	33	1	45	0	1	Agony	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	22	7IAT_BL	negative	200	200	0	0	0	0	33	1	108	0	5	Unpleasant	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	23	7IAT_BL	LOKleft4	200	200	0	0	0	0	33	1	152	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	24	7IAT_BL	BAYright6	200	200	0	0	0	0	33	0	122	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	133
081216	13:31:56	1	1	4.0.7.0	21	25	7IAT_BL	positive	200	200	0	0	0	0	33	0	133	0	3	Glorious	50pct	50pct	0	1	X	50pct	50pct	150
081216	13:31:56	1	1	4.0.7.0	21	26	7IAT_BL	LOKleft8	200	200	0	0	0	0	33	1	87	0	1	Lokanta	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	27	7IAT_BL	BAYright2	200	200	0	0	0	0	33	0	164	0	1	Bayram	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	21	28	7IAT_BL	negative	200	200	0	0	0	0	33	1	164	0	3	Failure	50pct	50pct	0	0	0	0	0	0
081216	13:31:56	1	1	4.0.7.0	21	29	7IAT_BL	BAYright5	200	200	0	0	0	0	33	0	151	0	1	BAYRAM	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	21	30	7IAT_BL	positive	200	200	0	0	0	0	33	0	104	0	1	Wonderful	50pct	50pct	0	1	X	50pct	50pct	116
081216	13:31:56	1	1	4.0.7.0	21	31	7IAT_BL	positive	200	200	0	0	0	0	33	0	171	0	4	Marvelous	50pct	50pct	0	1	X	50pct	50pct	183
081216	13:31:56	1	1	4.0.7.0	21	32	7IAT_BL	positive	200	200	0	0	0	0	33	0	164	0	2	Beautiful	50pct	50pct	0	1	X	50pct	50pct	166
081216	13:31:56	1	1	4.0.7.0	21	33	7IAT_BL	positive	200	200	0	0	0	0	33	0	173	0	5	Success	50pct	50pct	0	1	X	50pct	50pct	183
